,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.0591062876315375,0.0
1,1,Run3,-0.1534280857225221,20.895522388059703
2,2,Run4,-0.2218979251842996,29.72972972972973
3,3,Run5,-0.2830844212254295,59.49367088607595
4,4,Run6,-0.2794815047346894,58.75
5,5,Run7,-0.27034546310835,57.142857142857146
6,6,Run8,-0.241155129331771,48.611111111111114
7,7,Run9,-0.2972778069190219,55.26315789473684
8,8,Run11,-0.2714999936124428,35.13513513513514
9,9,Run12,-0.2284640610355205,45.714285714285715
10,10,Run14,-0.2072139582062672,38.888888888888886
11,11,Run15,-0.3969405933332029,84.21052631578948
12,12,Run16,-0.4466162604134683,80.8080808080808
13,13,Run17,-0.3822590660558206,77.77777777777777
14,14,Run18,-0.3774093997412212,73.25581395348837
15,15,Run19,-0.3822357496632836,70.32967032967034
16,16,Run20,-0.3104552017044772,56.41025641025641
17,17,Run21,-0.2717324914864098,56.16438356164384
18,18,Run23,-0.3436539416286179,65.85365853658537
19,19,Run24,-0.3848819335323989,75.86206896551724
20,20,Run26,-0.4320428374470146,82.95454545454545
21,21,Run27,-0.3552440683891473,67.41573033707866
22,22,Run28,-0.3604518994439801,64.28571428571429
23,23,Run29,-0.404751316718448,67.04545454545455
24,24,Run30,-0.4182410521619018,73.03370786516854
25,25,Run31,-0.4731070442801129,82.75862068965517
26,26,Run32,-0.3705678485959449,63.1578947368421
27,27,Run33,-0.4163141868162403,71.91011235955057
28,28,Run35,-0.3764488486320866,68.18181818181819
29,29,Run36,-0.3454597504736491,62.5
