,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.063527059785981,0.0
1,1,Run3,-0.0735347257729738,0.0
2,2,Run4,-0.1053964187981881,0.0
3,3,Run5,-0.0696384553208162,0.0
4,4,Run6,-0.0994053873974154,0.0
5,5,Run7,-0.0844370192128745,0.0
6,6,Run8,-0.0951122691159733,0.0
7,7,Run9,-0.099496984551662,1.5384615384615385
8,8,Run11,-0.0358635209895197,0.0
9,9,Run12,-0.0729683795016138,0.0
10,10,Run14,-0.0935437411244625,0.0
11,11,Run15,-0.0760648833030742,0.0
12,12,Run16,-0.073691513497808,0.0
13,13,Run17,-0.1129310291935925,0.0
14,14,Run18,-0.1354202418850861,8.823529411764707
15,15,Run19,-0.1204588676434025,4.477611940298507
16,16,Run20,-0.137314767882536,0.0
17,17,Run21,-0.0922234509198649,0.0
18,18,Run23,-0.0593908202646477,0.0
19,19,Run24,-0.105692005940021,0.0
20,20,Run26,-0.13605367744019,0.0
21,21,Run27,-0.0350284199447753,0.0
22,22,Run28,-0.1630658677836101,8.108108108108109
23,23,Run29,-0.2127055968111721,33.75
24,24,Run30,-0.1222325524313551,1.4705882352941178
25,25,Run31,-0.1178171054198208,2.9411764705882355
26,26,Run32,-0.1135822391073353,2.985074626865672
27,27,Run33,-0.1370182634475558,4.285714285714286
28,28,Run35,-0.095053696542197,0.0
29,29,Run36,-0.129906377904083,0.0
