,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.296867121186219,53.763440860215056
1,1,Run3,-0.3610125729379913,71.1340206185567
2,2,Run4,-0.3344986003080162,69.14893617021276
3,3,Run5,-0.3877690369849343,77.77777777777777
4,4,Run6,-0.3890378930850517,84.11214953271028
5,5,Run7,-0.3488909662459664,72.44897959183673
6,6,Run8,-0.2799469187236603,60.91954022988506
7,7,Run9,-0.3215222176007419,70.52631578947368
8,8,Run11,-0.3528841553391175,71.71717171717172
9,9,Run12,-0.2883004771521916,63.04347826086956
10,10,Run14,-0.3137835632317053,68.47826086956522
11,11,Run15,-0.3469201827005361,78.57142857142857
12,12,Run16,-0.3744121187166668,80.8080808080808
13,13,Run17,-0.458305899576283,89.7196261682243
14,14,Run18,-0.4158820504202674,84.34782608695652
15,15,Run19,-0.3998024814298019,84.90566037735849
16,16,Run20,-0.418737117244652,87.5
17,17,Run21,-0.4607175569403898,95.53571428571429
18,18,Run23,-0.3574759621082942,73.40425531914893
19,19,Run24,-0.4658046707266478,90.9090909090909
20,20,Run26,-0.2369403249111936,52.63157894736842
21,21,Run27,-0.2565202574858232,61.855670103092784
22,22,Run28,-0.2731741339681765,66.66666666666667
23,23,Run29,-0.328476978278479,74.0
24,24,Run30,-0.3133440530683855,72.22222222222223
25,25,Run31,-0.3445391636690847,81.25
26,26,Run32,-0.347987095306896,70.1923076923077
27,27,Run33,-0.4373031634107758,82.3529411764706
28,28,Run35,-0.280441669796169,62.244897959183675
29,29,Run36,-0.2833674086234685,59.79381443298969
