,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.028052185773459,1.8867924528301887
1,1,Run3,0.0238663645972013,0.0
2,2,Run4,0.0593510082205373,0.0
3,3,Run5,0.0469757951405839,0.0
4,4,Run6,-0.0166376365390531,0.0
5,5,Run7,0.004513487230482,0.0
6,6,Run8,-0.0166596254179463,0.0
7,7,Run9,-0.0099360199559377,0.0
8,8,Run11,0.02853708211518,0.0
9,9,Run12,0.0125703544739037,0.0
10,10,Run14,-0.0124806256029595,0.0
11,11,Run15,-0.0073768515448175,0.0
12,12,Run16,-0.0133111398011397,0.0
13,13,Run17,0.036655076973643,0.0
14,14,Run18,0.0032153136048632,0.0
15,15,Run19,-0.0020571351697795,0.0
16,16,Run20,-0.0165563466803675,0.0
17,17,Run21,-0.0379410377239394,0.0
18,18,Run23,-0.0342715048400297,0.0
19,19,Run24,-0.0475040607864764,0.0
20,20,Run26,-0.0452822395509859,0.0
21,21,Run27,-0.0337194719291819,0.0
22,22,Run28,-0.0474674083330599,0.0
23,23,Run29,-0.0632658745909334,0.0
24,24,Run30,-0.0506056599865126,0.0
25,25,Run31,-0.025561694840701,1.8518518518518519
26,26,Run32,-0.0557941113748109,0.0
27,27,Run33,-0.0446803568581109,0.0
28,28,Run35,-0.0034971692265239,0.0
29,29,Run36,-0.0260774022877604,0.0
