,RUN,AverageLogRT
0,Run2,-0.004073010029448731
1,Run3,-0.21577150992480723
2,Run4,-0.33936218996575684
3,Run5,-0.4112840670299489
4,Run6,-0.3622126231346802
5,Run7,-0.3828009793515051
6,Run8,-0.39733395162670343
7,Run9,-0.35665761155077585
8,Run11,-0.3919722854661806
9,Run12,-0.4005492980332189
10,Run14,-0.4148899856785015
11,Run15,-0.3955084770281643
12,Run16,-0.45783312796018927
13,Run17,-0.2803711357644578
14,Run18,-0.49222641529672
15,Run19,-0.4566499743187503
16,Run20,-0.41922192372189226
17,Run21,-0.41194133108129843
18,Run23,-0.4793630573033157
19,Run24,-0.4510019361556179
20,Run26,-0.41991326492110653
21,Run27,-0.4362072939873234
22,Run28,-0.47888341558018066
23,Run29,-0.4152780614681027
24,Run30,-0.49374541882624445
25,Run31,-0.41213625855284586
26,Run32,-0.422657060887797
27,Run33,-0.4234327312544615
28,Run35,-0.4851963456237825
29,Run36,-0.4591421223384811
