,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,0.0011110576488333,0.0
1,1,Run3,-0.0154719520190128,0.0
2,2,Run4,-0.0172161921441227,2.5
3,3,Run5,-0.0782729038607532,0.0
4,4,Run6,-0.0588903448630959,0.0
5,5,Run7,-0.0645410791293214,0.0
6,6,Run8,-0.0677915990047227,0.0
7,7,Run9,-0.0250712557343386,0.0
8,8,Run11,-0.0050065047878412,0.0
9,9,Run12,-0.0030324681737512,0.0
10,10,Run14,-0.0263105607437871,0.0
11,11,Run15,-0.0319953192865646,0.0
12,12,Run16,-0.0556752343256719,0.0
13,13,Run17,-0.066569889099252,0.0
14,14,Run18,-0.0364749372103059,0.0
15,15,Run19,-0.110264864678709,1.9607843137254901
16,16,Run20,-0.0131013936389755,0.0
17,17,Run21,0.019076198967365,0.0
18,18,Run23,0.055183300623654,0.0
19,19,Run24,0.0058090845984187,0.0
20,20,Run26,-0.0075334195385802,0.0
21,21,Run27,-0.0590097067090718,0.0
22,22,Run28,-0.0581690650592383,0.0
23,23,Run29,-0.0199513416686061,0.0
24,24,Run30,-0.0640800232209659,0.0
25,25,Run31,-0.0875507790401769,0.0
26,26,Run32,-0.0806944182747862,0.0
27,27,Run33,-0.1340310908835057,3.5714285714285716
28,28,Run35,-0.0500967313181596,0.0
29,29,Run36,-0.0814237417500679,9.090909090909092
