,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.0350404357695663,1.9230769230769231
1,1,Run3,-0.0717236984669476,0.0
2,2,Run4,-0.0319315893451225,0.0
3,3,Run5,-0.0556976455753903,0.0
4,4,Run6,-0.0399393279090775,0.0
5,5,Run7,-0.0282321336211863,0.0
6,6,Run8,-0.0965752094881406,3.389830508474576
7,7,Run9,-0.1219854009556661,9.836065573770492
8,8,Run11,-0.1218085043125541,10.0
9,9,Run12,-0.1094502006581428,8.333333333333334
10,10,Run14,-0.1068946806710144,8.333333333333334
11,11,Run15,-0.066543086116519,5.769230769230769
12,12,Run16,-0.0788373107331531,1.7543859649122806
13,13,Run17,-0.1055254726095255,12.068965517241379
14,14,Run18,-0.0989881119592854,6.779661016949152
15,15,Run19,-0.136756503321677,22.580645161290324
16,16,Run20,-0.1926175432876577,21.73913043478261
17,17,Run21,-0.2462675659379838,51.388888888888886
18,18,Run23,-0.122574721671983,8.19672131147541
19,19,Run24,-0.2103599984690594,27.142857142857142
20,20,Run26,-0.1515461213062892,14.754098360655737
21,21,Run27,-0.2586761546180366,45.0
22,22,Run28,-0.4008526575674838,83.83838383838383
23,23,Run29,-0.3253263817172958,63.529411764705884
24,24,Run30,-0.175417551971998,30.434782608695652
25,25,Run31,-0.2701936656347226,60.0
26,26,Run32,-0.0995743370806899,27.586206896551722
27,27,Run33,-0.252002774625982,49.36708860759494
28,28,Run35,-0.098281179191202,3.225806451612903
29,29,Run36,-0.105931857692706,8.064516129032258
