,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,0.0038245932261224,0.0
1,1,Run3,-0.0117160811349776,0.0
2,2,Run4,-0.0372299516425068,0.0
3,3,Run5,-0.0216031187275858,0.0
4,4,Run6,-0.0045545373412951,0.0
5,5,Run7,-0.0893782114415982,0.0
6,6,Run8,-0.072403833823728,1.9230769230769231
7,7,Run9,-0.0273311662636597,0.0
8,8,Run11,-0.0410813464180701,0.0
9,9,Run12,-0.0260769488550753,0.0
10,10,Run14,-0.0205700489773025,0.0
11,11,Run15,-0.034512251653047,2.1739130434782608
12,12,Run16,-0.1283271706615363,5.172413793103448
13,13,Run17,-0.0932663595365335,5.769230769230769
14,14,Run18,-0.0913959840109151,7.6923076923076925
15,15,Run19,-0.13802151883543,15.517241379310345
16,16,Run20,-0.1835812052549976,26.666666666666668
17,17,Run21,-0.1448943131385854,17.857142857142858
18,18,Run23,-0.0749046508398417,4.25531914893617
19,19,Run24,-0.1064779498041715,11.11111111111111
20,20,Run26,-0.1510284139077176,7.575757575757576
21,21,Run27,-0.2249670903081198,40.54054054054054
22,22,Run28,-0.2618217045952019,51.94805194805195
23,23,Run29,-0.2378133598912735,47.22222222222222
24,24,Run30,-0.2237503965801644,42.25352112676056
25,25,Run31,-0.1898828546940497,36.206896551724135
26,26,Run32,-0.1280693945412674,13.559322033898304
27,27,Run33,-0.1439536843705282,24.193548387096776
28,28,Run35,-0.2137401827547772,27.77777777777778
29,29,Run36,-0.2434241659306741,44.5945945945946
