,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.066654120589306,1.6666666666666667
1,1,Run3,-0.0670900739594248,0.0
2,2,Run4,-0.1067255906059318,0.0
3,3,Run5,-0.1240060428604084,6.0606060606060606
4,4,Run6,-0.1092006213882529,0.0
5,5,Run7,-0.1535195582359802,14.492753623188406
6,6,Run8,-0.1133338369290368,9.375
7,7,Run9,-0.1238696854309802,10.76923076923077
8,8,Run11,-0.1221802883182665,6.0606060606060606
9,9,Run12,-0.1770762980475104,23.943661971830984
10,10,Run14,-0.1570196522476651,11.594202898550725
11,11,Run15,-0.1889136201131619,20.54794520547945
12,12,Run16,-0.1740955313959646,23.943661971830984
13,13,Run17,-0.2423714433744238,50.0
14,14,Run18,-0.2484834317345194,48.717948717948715
15,15,Run19,-0.2249386100778885,35.526315789473685
16,16,Run20,-0.2245185866904021,41.891891891891895
17,17,Run21,-0.2425890584685927,37.9746835443038
18,18,Run23,-0.1869152405697944,32.394366197183096
19,19,Run24,-0.2096724672502394,37.83783783783784
20,20,Run26,-0.0852626171221557,0.0
21,21,Run27,-0.1707203540839019,16.438356164383563
22,22,Run28,-0.3378124339456091,58.69565217391305
23,23,Run29,-0.2958754492660545,53.57142857142857
24,24,Run30,-0.3347300254890184,57.30337078651685
25,25,Run31,-0.3558959233993601,62.365591397849464
26,26,Run32,-0.3249135198254328,62.7906976744186
27,27,Run33,-0.318668222182188,67.816091954023
28,28,Run35,-0.266954005632818,52.5
29,29,Run36,-0.3011800151249569,54.76190476190476
