,RUN,AverageLogRT
0,Run2,-0.010411166625253331
1,Run3,-0.02628294076310438
2,Run4,-0.014286235474213338
3,Run5,-0.09484389809430255
4,Run6,0.012438155387516225
5,Run7,0.05322729632653119
6,Run8,-0.004816077452580753
7,Run9,-0.028238155622487337
8,Run11,0.004074476046077946
9,Run12,-0.009535993668739168
10,Run14,-0.07847997703490162
11,Run15,-0.04450839753046343
12,Run16,-0.016594507115762533
13,Run17,0.1314699646217154
14,Run18,0.014016383801278136
15,Run19,0.04916979251768757
16,Run20,-0.005428410737658286
17,Run21,0.02391640764635812
18,Run23,-0.024714577407360643
19,Run24,0.029732343972902153
20,Run26,0.00677913511909944
21,Run27,-0.05856924479632359
22,Run28,0.00540738718648173
23,Run29,-0.09541026612938616
24,Run30,-0.01172539222974814
25,Run31,-0.07058581098955366
26,Run32,-0.07441611067441531
27,Run33,-0.08316499130453582
28,Run35,-0.06107776462538518
29,Run36,-0.02412344372127646
