,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,0.0449097711968121,0.0
1,1,Run3,0.0238308808349617,0.0
2,2,Run4,0.0132711095992358,0.0
3,3,Run5,0.0192292282726874,0.0
4,4,Run6,0.0364511215296295,0.0
5,5,Run7,-0.0028813205240612,0.0
6,6,Run8,0.0098848343190124,0.0
7,7,Run9,-0.013249548647059,0.0
8,8,Run11,0.0414236402803153,0.0
9,9,Run12,0.0072161221731099,0.0
10,10,Run14,0.0309560405454863,0.0
11,11,Run15,0.0127034226035181,0.0
12,12,Run16,0.0042591913782464,0.0
13,13,Run17,-0.0111485210596118,0.0
14,14,Run18,-0.0078630713764097,0.0
15,15,Run19,0.0304671178198359,0.0
16,16,Run20,0.004321168304586,0.0
17,17,Run21,-0.0028643422325863,0.0
18,18,Run23,0.006340733041429,0.0
19,19,Run24,-0.0562671726828758,0.0
20,20,Run26,-0.0131351316694327,0.0
21,21,Run27,-0.0062381038822393,0.0
22,22,Run28,-0.0070899652908242,0.0
23,23,Run29,-0.0052150104967236,0.0
24,24,Run30,-0.07346834917705,0.0
25,25,Run31,-0.0684525360805721,0.0
26,26,Run32,-0.0678087647507154,0.0
27,27,Run33,-0.0120238117400084,0.0
28,28,Run35,-0.0031413704794933,0.0
29,29,Run36,-0.02916118304196,0.0
