,RUN,AverageLogRT
0,Run2,0.07265189107534602
1,Run3,-0.013554700970166533
2,Run4,-0.04376435211812122
3,Run5,-0.08687125459322596
4,Run6,-0.06827113702209706
5,Run7,-0.04721218325438604
6,Run8,-0.07805623360597
7,Run9,-0.0671643974272662
8,Run11,-0.043615794153139716
9,Run12,-0.04578705835912217
10,Run14,-0.030308259247338216
11,Run15,-0.06407566720063508
12,Run16,-0.08248977484445037
13,Run17,-0.1041972521376425
14,Run18,-0.1284978250943151
15,Run19,-0.11287966207552108
16,Run20,-0.11944538133756204
17,Run21,-0.10349746211786277
18,Run23,-0.08120173687981486
19,Run24,-0.13546831607708992
20,Run26,-0.08332372959467967
21,Run27,-0.10367986973426961
22,Run28,-0.12222378273859925
23,Run29,-0.1518942688702151
24,Run30,-0.14522546342220816
25,Run31,-0.12706139794888088
26,Run32,-0.16283002591033685
27,Run33,-0.13862305547943152
28,Run35,-0.05546903849656793
29,Run36,-0.093456264310509
