,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,0.0535611052537631,0.0
1,1,Run3,-0.0180173931937097,0.0
2,2,Run4,0.0557036732949166,0.0
3,3,Run5,-0.0124404579236224,0.0
4,4,Run6,0.0015258575690559,0.0
5,5,Run7,-0.0164192358759283,6.25
6,6,Run8,0.0064199804601588,0.0
7,7,Run9,0.0400089408543877,0.0
8,8,Run11,0.022814415104902,0.0
9,9,Run12,-0.0160626602571909,0.0
10,10,Run14,0.0506918453702,0.0
11,11,Run15,-0.0135470596335097,0.0
12,12,Run16,0.0788247240683594,0.0
13,13,Run17,-0.0032570282889259,0.0
14,14,Run18,0.0895384207347655,0.0
15,15,Run19,-0.0246565702084898,0.0
16,16,Run20,0.0623814693900357,0.0
17,17,Run21,-0.0063094490376528,0.0
18,18,Run23,-0.0124557635592294,0.0
19,19,Run24,-0.0314015641569774,0.0
20,20,Run26,-0.0052205030956297,0.0
21,21,Run27,-0.0271021590469854,0.0
22,22,Run28,-0.0866025308077077,0.0
23,23,Run29,-0.0777397254737327,0.0
24,24,Run30,-0.001066096191624,0.0
25,25,Run31,-0.0249566545686628,0.0
26,26,Run32,-0.0063768588611236,0.0
27,27,Run33,0.0122101903076125,0.0
28,28,Run35,0.0364750685762596,0.0
29,29,Run36,-0.0066839439183569,0.0
