,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.0269619121596294,0.0
1,1,Run3,-0.0362801161280392,0.0
2,2,Run4,-0.0778370016991708,0.0
3,3,Run5,-0.0656378843235604,0.0
4,4,Run6,-0.0480129989487572,0.0
5,5,Run7,-0.07031008927662,0.0
6,6,Run8,-0.0931264228953358,2.1739130434782608
7,7,Run9,-0.0809416095239314,4.3478260869565215
8,8,Run11,-0.009619496477931,0.0
9,9,Run12,-0.0268864676477453,0.0
10,10,Run14,-0.0440738177670292,0.0
11,11,Run15,-0.0069537687003984,0.0
12,12,Run16,-0.0931909340172279,0.0
13,13,Run17,-0.0211881567314735,0.0
14,14,Run18,-0.0464482833405475,2.5
15,15,Run19,-0.0871963869557467,4.3478260869565215
16,16,Run20,-0.0022243641912704,2.7027027027027026
17,17,Run21,-0.0259439039045501,2.7027027027027026
18,18,Run23,0.044438386288757,0.0
19,19,Run24,-0.0415308115140017,0.0
20,20,Run26,-0.0631283415225204,0.0
21,21,Run27,-0.0952066214832063,0.0
22,22,Run28,-0.1100540842087101,3.8461538461538463
23,23,Run29,-0.102643464104231,3.7735849056603774
24,24,Run30,-0.152305026066688,21.05263157894737
25,25,Run31,-0.1451480054450794,19.642857142857142
26,26,Run32,-0.1225877490031052,9.25925925925926
27,27,Run33,-0.1502415679709791,21.428571428571427
28,28,Run35,-0.0770480226167334,0.0
29,29,Run36,-0.0494697667611828,6.25
