,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.0961060929343428,14.0625
1,1,Run3,-0.1939265515860629,32.0
2,2,Run4,-0.2100413819837133,37.66233766233766
3,3,Run5,-0.2650335211941308,32.432432432432435
4,4,Run6,-0.2765121345475901,30.76923076923077
5,5,Run7,-0.2820103058263434,34.5679012345679
6,6,Run8,-0.3602095711214135,47.72727272727273
7,7,Run9,-0.2532515195673193,36.0
8,8,Run11,-0.2439800085461441,34.666666666666664
9,9,Run12,-0.331984842922509,53.57142857142857
10,10,Run14,-0.2506293472534061,29.166666666666668
11,11,Run15,-0.2843160909413069,41.333333333333336
12,12,Run16,-0.252460829753347,28.571428571428573
13,13,Run17,-0.3448646127433264,53.93258426966292
14,14,Run18,-0.2548642149225428,34.24657534246575
15,15,Run19,-0.2690409793873301,25.333333333333332
16,16,Run20,-0.2634802795898192,28.767123287671232
17,17,Run21,-0.3141197424427838,41.46341463414634
18,18,Run23,-0.3048897782755731,41.77215189873418
19,19,Run24,-0.3363777362058799,45.88235294117647
20,20,Run26,-0.3156822590283232,34.146341463414636
21,21,Run27,-0.310412920503692,46.98795180722892
22,22,Run28,-0.3461802424646295,51.25
23,23,Run29,-0.2621917808359025,38.27160493827161
24,24,Run30,-0.2909540879301799,32.926829268292686
25,25,Run31,-0.3294952166926605,40.24390243902439
26,26,Run32,-0.2826920128045746,30.76923076923077
27,27,Run33,-0.3455175449983207,46.25
28,28,Run35,-0.2369443758258674,36.986301369863014
29,29,Run36,-0.370677182212974,61.36363636363637
