,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.0009941916373474,6.25
1,1,Run3,0.0681253587508211,0.0
2,2,Run4,0.0590491875957889,0.0
3,3,Run5,0.0371083233988135,0.0
4,4,Run6,0.0398831389403046,0.0
5,5,Run7,-0.0137491540998521,5.882352941176471
6,6,Run8,-0.0115394594568307,0.0
7,7,Run9,-0.029773333566493,0.0
8,8,Run11,-0.020840123048208,2.7027027027027026
9,9,Run12,-0.0028864698964543,2.7777777777777777
10,10,Run14,-0.0176503096846303,5.555555555555555
11,11,Run15,-0.0262491585711569,0.0
12,12,Run16,-0.0152430136840014,0.0
13,13,Run17,0.0236585307950482,2.7777777777777777
14,14,Run18,0.1295859264396144,0.0
15,15,Run19,0.0152233713748924,0.0
16,16,Run20,-0.0462753455591071,2.7777777777777777
17,17,Run21,-0.0684722811709327,2.6315789473684212
18,18,Run23,0.0025548477702617,0.0
19,19,Run24,-0.0177306476938617,0.0
20,20,Run26,0.0126637248840503,0.0
21,21,Run27,-0.0497602236834331,5.405405405405405
22,22,Run28,-0.0944601459707022,17.073170731707318
23,23,Run29,-0.031413839244856,5.555555555555555
24,24,Run30,-0.0769082999962301,11.904761904761905
25,25,Run31,-0.0421108498521414,5.128205128205129
26,26,Run32,-0.0875055651018283,14.285714285714286
27,27,Run33,-0.0801978446949265,25.0
28,28,Run35,-0.0638583810117657,8.108108108108109
29,29,Run36,-0.0165284119312317,2.7777777777777777
