,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,0.0316435449246045,0.0
1,1,Run3,-0.0479063438996011,3.0303030303030303
2,2,Run4,-0.0920151566112554,11.267605633802816
3,3,Run5,-0.1689330000407558,26.25
4,4,Run6,-0.2792575179361113,57.89473684210526
5,5,Run7,-0.3203295243574637,73.73737373737374
6,6,Run8,-0.2770535813126599,61.29032258064516
7,7,Run9,-0.2961436458913678,67.02127659574468
8,8,Run11,-0.1514595823228308,23.376623376623378
9,9,Run12,-0.2686216657367347,64.8936170212766
10,10,Run14,-0.2270171707268271,44.31818181818182
11,11,Run15,-0.43680030104582,86.86868686868686
12,12,Run16,-0.3547905406517201,74.54545454545455
13,13,Run17,-0.323770656535809,74.75728155339806
14,14,Run18,-0.2688413058244926,65.47619047619048
15,15,Run19,-0.3326546799846738,69.6969696969697
16,16,Run20,-0.2732676518419509,58.888888888888886
17,17,Run21,-0.2873990055744825,58.888888888888886
18,18,Run23,-0.4342316830354457,86.86868686868686
19,19,Run24,-0.4038948373927766,86.08695652173913
20,20,Run26,-0.3070872214459378,57.7319587628866
21,21,Run27,-0.3805892676544865,73.0
22,22,Run28,-0.3652207233351089,72.97297297297297
23,23,Run29,-0.3921925949738315,76.52173913043478
24,24,Run30,-0.3374484190650009,68.42105263157895
25,25,Run31,-0.3479620650151319,72.64150943396227
26,26,Run32,-0.4279828509994706,86.72566371681415
27,27,Run33,-0.3915391952961264,78.86178861788618
28,28,Run35,-0.3567030750713761,76.76767676767676
29,29,Run36,-0.3930812784539461,77.98165137614679
