,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,0.0203349070814521,0.0
1,1,Run3,-0.022456243742331,0.0
2,2,Run4,-0.0427027932345004,0.0
3,3,Run5,-0.0375812059870723,0.0
4,4,Run6,-0.010549864702508,0.0
5,5,Run7,-0.081693782498234,0.0
6,6,Run8,-0.1137034884762857,3.508771929824561
7,7,Run9,-0.0895751974602991,1.8181818181818181
8,8,Run11,-0.0484030153646452,0.0
9,9,Run12,-0.0756973240150446,0.0
10,10,Run14,-0.1111266152036242,1.7543859649122806
11,11,Run15,-0.1097697731719723,3.508771929824561
12,12,Run16,-0.1476790151084518,1.6129032258064515
13,13,Run17,-0.1498749894718564,3.278688524590164
14,14,Run18,-0.1498118161342573,3.278688524590164
15,15,Run19,-0.1454823078248701,4.918032786885246
16,16,Run20,-0.1286481157042734,8.771929824561404
17,17,Run21,-0.1057273854358128,1.7241379310344827
18,18,Run23,-0.0576585497089908,0.0
19,19,Run24,-0.0658755065460296,0.0
20,20,Run26,-0.0618978920290292,0.0
21,21,Run27,-0.096151866848161,5.0
22,22,Run28,-0.1266679828305977,6.451612903225806
23,23,Run29,-0.111881892967255,0.0
24,24,Run30,-0.1266459396231564,3.1746031746031744
25,25,Run31,-0.0983532045752474,1.7857142857142858
26,26,Run32,-0.109150881494355,3.3333333333333335
27,27,Run33,-0.1086595079712601,8.474576271186441
28,28,Run35,-0.0488815121519405,5.769230769230769
29,29,Run36,-0.086792466423887,8.771929824561404
