,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,0.1336987659196444,1.8518518518518519
1,1,Run3,0.0514719737550456,4.838709677419355
2,2,Run4,0.2371880427318205,0.0
3,3,Run5,0.2257488900418456,0.0
4,4,Run6,0.1352530965479917,0.0
5,5,Run7,0.1007540701677466,3.8461538461538463
6,6,Run8,0.2168623229911899,0.0
7,7,Run9,0.2008744258107519,2.1739130434782608
8,8,Run11,0.2799571941938524,0.0
9,9,Run12,0.1219403997345962,1.9230769230769231
10,10,Run14,0.0017403310740595,3.125
11,11,Run15,-0.0899487601617271,17.391304347826086
12,12,Run16,-0.0621688930859359,14.705882352941176
13,13,Run17,-0.1632834372358131,28.571428571428573
14,14,Run18,-0.0902384832995433,18.571428571428573
15,15,Run19,-0.111167415071707,27.77777777777778
16,16,Run20,-0.2728401282566264,46.91358024691358
17,17,Run21,-0.3750181246252843,66.66666666666667
18,18,Run23,-0.2732508494135617,51.16279069767442
19,19,Run24,-0.3039983890726251,55.84415584415584
20,20,Run26,0.4002030594770133,0.0
21,21,Run27,0.3969908353763952,0.0
22,22,Run28,0.3916504893436053,2.0408163265306123
23,23,Run29,-0.0220263791989819,17.105263157894736
24,24,Run30,-0.2350515201965897,39.436619718309856
25,25,Run31,-0.2405033820674405,43.037974683544306
26,26,Run32,-0.355007296893265,62.71186440677966
27,27,Run33,-0.3234575725093967,60.273972602739725
28,28,Run35,-0.4182416331680732,90.3225806451613
29,29,Run36,-0.3751837635034413,71.69811320754717
