,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.0103822107372512,11.11111111111111
1,1,Run3,0.1779754963567359,0.0
2,2,Run4,0.0123361218749706,0.0
3,3,Run5,-0.0078757820668701,0.0
4,4,Run6,-0.0416998685386773,2.7027027027027026
5,5,Run7,-0.067117963047121,2.5
6,6,Run8,-0.0202243738684464,0.0
7,7,Run9,0.0286294159720319,0.0
8,8,Run11,-0.0034983671246902,0.0
9,9,Run12,-0.0319871863014112,3.125
10,10,Run14,-0.0712441620974109,2.7027027027027026
11,11,Run15,-0.0399081813080938,0.0
12,12,Run16,-0.0441777019945038,0.0
13,13,Run17,-0.0398591643891586,2.6315789473684212
14,14,Run18,-0.1005603790980061,7.317073170731708
15,15,Run19,-0.0787283555898095,4.878048780487805
16,16,Run20,-0.1007068190416953,4.878048780487805
17,17,Run21,-0.0433756734332075,2.857142857142857
18,18,Run23,-0.0495895126289996,2.7027027027027026
19,19,Run24,-0.041514988421386,0.0
20,20,Run26,0.0354686269159607,0.0
21,21,Run27,-5.847800307048787e-05,2.7777777777777777
22,22,Run28,0.0462608955921507,0.0
23,23,Run29,0.0226088129820308,0.0
24,24,Run30,0.017717684418894,2.7777777777777777
25,25,Run31,0.0444171490782234,3.3333333333333335
26,26,Run32,0.0238283147109518,2.7027027027027026
27,27,Run33,0.0485511840661177,0.0
28,28,Run35,0.0011236651237651,0.0
29,29,Run36,0.0118059038450625,0.0
