,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,0.0177617613086002,0.0
1,1,Run3,4.463383304774973e-05,0.0
2,2,Run4,0.0020903403788393,0.0
3,3,Run5,-0.0350050485942834,0.0
4,4,Run6,-0.0032917457921716,0.0
5,5,Run7,0.0091459150358182,0.0
6,6,Run8,-0.036150314795923,0.0
7,7,Run9,-0.0451906457512429,0.0
8,8,Run11,0.0121742428384542,0.0
9,9,Run12,-0.0068293629156203,0.0
10,10,Run14,0.0294778276700172,0.0
11,11,Run15,0.0313210034181637,0.0
12,12,Run16,0.0058584496518948,0.0
13,13,Run17,-0.0465238221004045,0.0
14,14,Run18,-0.0423740750071688,0.0
15,15,Run19,-0.0455022813285432,0.0
16,16,Run20,-0.037236427524573,0.0
17,17,Run21,-0.0235232301455984,0.0
18,18,Run23,-0.0075401033144264,0.0
19,19,Run24,0.0027740234768925,0.0
20,20,Run26,-0.0196159454939975,0.0
21,21,Run27,-0.0180118956448977,0.0
22,22,Run28,0.0012763910899775,0.0
23,23,Run29,-0.0125677737347474,0.0
24,24,Run30,-0.0230403761921554,0.0
25,25,Run31,-0.0146518725746355,0.0
26,26,Run32,-0.0021143105723924,0.0
27,27,Run33,-0.0122679908575379,0.0
28,28,Run35,0.0034848788081286,0.0
29,29,Run36,0.0196268184448816,0.0
