,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.1823460664472862,38.27160493827161
1,1,Run3,-0.3157852159440175,71.71717171717172
2,2,Run4,-0.3130282590681588,70.10309278350516
3,3,Run5,-0.3377438837349347,71.71717171717172
4,4,Run6,-0.380743849274243,79.79797979797979
5,5,Run7,-0.3720736480556406,84.61538461538461
6,6,Run8,-0.3741037636491759,85.04672897196262
7,7,Run9,-0.3296026893861082,73.07692307692308
8,8,Run11,-0.3678468039984507,78.78787878787878
9,9,Run12,-0.3768577248638815,83.80952380952381
10,10,Run14,-0.4255014432613473,88.88888888888889
11,11,Run15,-0.40700215374886,83.63636363636364
12,12,Run16,-0.4544492291936687,90.51724137931035
13,13,Run17,-0.4349701647309101,91.30434782608695
14,14,Run18,-0.4752408878131969,91.37931034482759
15,15,Run19,-0.4388175017774179,89.65517241379311
16,16,Run20,-0.4441200548533558,89.56521739130434
17,17,Run21,-0.4066120892853156,79.64601769911505
18,18,Run23,-0.4150800327867864,89.8989898989899
19,19,Run24,-0.439168357046734,91.2280701754386
20,20,Run26,-0.3212819072996861,70.70707070707071
21,21,Run27,-0.3524818725399782,75.47169811320755
22,22,Run28,-0.3676717841329576,73.91304347826087
23,23,Run29,-0.4528059860654072,85.0
24,24,Run30,-0.3759652741649934,76.61290322580645
25,25,Run31,-0.4633938102659802,88.39285714285714
26,26,Run32,-0.3896141116659972,80.76923076923077
27,27,Run33,-0.4255516916251484,85.34482758620689
28,28,Run35,-0.4106078348738972,84.84848484848484
29,29,Run36,-0.4041158264534127,82.5
