,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.1887186425442314,27.5
1,1,Run3,-0.1914852283310758,28.205128205128204
2,2,Run4,-0.1924088901103551,16.25
3,3,Run5,-0.2268424398177227,35.714285714285715
4,4,Run6,-0.2021099257252261,35.44303797468354
5,5,Run7,-0.3010461644492515,69.47368421052632
6,6,Run8,-0.3032240523744745,76.84210526315789
7,7,Run9,-0.2586048040558272,59.09090909090909
8,8,Run11,-0.3201982200424014,80.41237113402062
9,9,Run12,-0.3264384385238228,81.44329896907216
10,10,Run14,-0.4147214533922057,87.87878787878788
11,11,Run15,-0.5011228127045978,91.89189189189189
12,12,Run16,-0.4106927726822828,87.93103448275862
13,13,Run17,-0.4548438461157852,94.5945945945946
14,14,Run18,-0.4740339168938008,93.80530973451327
15,15,Run19,-0.453212454957917,86.32478632478633
16,16,Run20,-0.4013047796039882,84.25925925925925
17,17,Run21,-0.2783462875916296,61.702127659574465
18,18,Run23,-0.2647578616561543,56.17977528089887
19,19,Run24,-0.2354427077097922,44.705882352941174
20,20,Run26,-0.3578397053675405,80.8080808080808
21,21,Run27,-0.4984074209553699,88.46153846153847
22,22,Run28,-0.4275027183598076,80.50847457627118
23,23,Run29,-0.4656303677735591,90.65420560747664
24,24,Run30,-0.4311854908286339,86.32478632478633
25,25,Run31,-0.4056214770622012,89.1891891891892
26,26,Run32,-0.2915308702235764,67.6470588235294
27,27,Run33,-0.2505332618006791,46.666666666666664
28,28,Run35,-0.3143029691527997,76.76767676767676
29,29,Run36,-0.3168026759565945,69.38775510204081
