,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.0097277984696198,0.0
1,1,Run3,-0.0375515829404926,0.0
2,2,Run4,-0.0159551201925436,0.0
3,3,Run5,-0.0536255005777957,0.0
4,4,Run6,-0.0412005423043165,0.0
5,5,Run7,-0.0506894956521833,0.0
6,6,Run8,-0.0457152092827976,0.0
7,7,Run9,-0.0094689303638956,0.0
8,8,Run11,-0.0392496721161113,0.0
9,9,Run12,-0.0602525867787174,0.0
10,10,Run14,-0.0272615517157737,0.0
11,11,Run15,-0.0730743300060039,0.0
12,12,Run16,-0.0713279283958533,0.0
13,13,Run17,-0.0558366108152275,0.0
14,14,Run18,-0.083636831632639,0.0
15,15,Run19,-0.0730579796440459,0.0
16,16,Run20,-0.0490444110051168,0.0
17,17,Run21,-0.0610021093265671,0.0
18,18,Run23,-0.0619524097920222,0.0
19,19,Run24,-0.0782110691606274,0.0
20,20,Run26,-0.061307951968625,0.0
21,21,Run27,-0.0899593771873484,0.0
22,22,Run28,-0.0869524101568054,0.0
23,23,Run29,-0.1117279173252801,0.0
24,24,Run30,-0.1078324039714977,0.0
25,25,Run31,-0.1016508968509525,0.0
26,26,Run32,-0.1216486633322028,0.0
27,27,Run33,-0.1135228187314709,0.0
28,28,Run35,-0.0701621498071039,0.0
29,29,Run36,-0.1228822975709435,0.0
