,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,0.010357390120635,0.0
1,1,Run3,0.0972771725974229,0.0
2,2,Run4,0.0443905031679268,0.0
3,3,Run5,0.0078075673377101,0.0
4,4,Run6,0.053229417936791,0.0
5,5,Run7,0.0148101494765044,0.0
6,6,Run8,0.0316749889671603,0.0
7,7,Run9,0.0089663089912172,0.0
8,8,Run11,0.0090274929384048,0.0
9,9,Run12,0.0029428408887141,0.0
10,10,Run14,-0.042047661498686,0.0
11,11,Run15,0.0212782610052595,0.0
12,12,Run16,-0.0295004588489035,0.0
13,13,Run17,-0.0053944341139649,0.0
14,14,Run18,-0.00628765585187,0.0
15,15,Run19,0.0080388240134635,0.0
16,16,Run20,0.0393590269665894,0.0
17,17,Run21,-0.022603529501909,0.0
18,18,Run23,0.0211768470872446,0.0
19,19,Run24,9.232046618374688e-05,0.0
20,20,Run26,-0.0226140120922248,0.0
21,21,Run27,-0.0140393234973502,0.0
22,22,Run28,-0.0173706755569097,0.0
23,23,Run29,-0.022490085482544,0.0
24,24,Run30,-0.0854052721871606,3.7037037037037037
25,25,Run31,0.0041141983778489,0.0
26,26,Run32,-0.0402470753263032,0.0
27,27,Run33,0.0237271127581938,0.0
28,28,Run35,-0.0711988604867862,11.11111111111111
29,29,Run36,-0.0425615325056458,0.0
