,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,0.0857358392067822,0.0
1,1,Run3,0.0484650227859645,3.225806451612903
2,2,Run4,0.0497291258854896,0.0
3,3,Run5,0.0373443439878577,2.9411764705882355
4,4,Run6,0.0253802268102208,0.0
5,5,Run7,0.0400764384087726,2.7027027027027026
6,6,Run8,0.0549794893619544,2.9411764705882355
7,7,Run9,0.0177666539078075,6.25
8,8,Run11,0.0392049503054013,2.857142857142857
9,9,Run12,0.0600643360039766,0.0
10,10,Run14,-0.0149970588209006,5.405405405405405
11,11,Run15,-0.0296660855770953,2.272727272727273
12,12,Run16,-0.0674786674240161,4.444444444444445
13,13,Run17,-0.0996853170135945,19.148936170212767
14,14,Run18,-0.1443450220935102,20.408163265306122
15,15,Run19,-0.0625272293396282,2.1739130434782608
16,16,Run20,-0.0169234369329605,5.555555555555555
17,17,Run21,-0.0425050789872293,0.0
18,18,Run23,-0.0183091561366091,4.761904761904762
19,19,Run24,-0.058075223095103,2.380952380952381
20,20,Run26,-0.029166490645638,0.0
21,21,Run27,-0.0562483973220572,0.0
22,22,Run28,-0.1222385636859876,0.0
23,23,Run29,-0.0984201211460211,0.0
24,24,Run30,-0.0385209083961777,0.0
25,25,Run31,-0.0842582268275163,8.51063829787234
26,26,Run32,-0.0246616423630296,2.3255813953488373
27,27,Run33,-0.0646499185735224,4.878048780487805
28,28,Run35,-0.0776355408866409,6.122448979591836
29,29,Run36,-0.0376265857113054,0.0
