,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.1229301930516408,24.615384615384617
1,1,Run3,-0.2655338021836906,52.4390243902439
2,2,Run4,-0.1323340397793295,20.967741935483872
3,3,Run5,-0.2507076946064214,40.25974025974026
4,4,Run6,-0.2391012517474386,50.0
5,5,Run7,-0.1904105358145078,27.027027027027028
6,6,Run8,-0.209829486481469,28.571428571428573
7,7,Run9,-0.3041532402299811,56.626506024096386
8,8,Run11,-0.1733307551850032,22.535211267605632
9,9,Run12,-0.2761870180286725,40.74074074074074
10,10,Run14,-0.0330155451771595,0.0
11,11,Run15,-0.2070532982263369,38.666666666666664
12,12,Run16,-0.2676498460087523,40.54054054054054
13,13,Run17,-0.2238703936620101,28.205128205128204
14,14,Run18,-0.1799890422395994,24.324324324324323
15,15,Run19,-0.2827637496372103,59.523809523809526
16,16,Run20,-0.1833544508509179,32.87671232876713
17,17,Run21,-0.2813948562857554,54.02298850574713
18,18,Run23,-0.3572014526862535,64.8936170212766
19,19,Run24,-0.1649319656216026,31.884057971014492
20,20,Run26,-0.3115996231204074,62.5
21,21,Run27,-0.3604767647851758,81.81818181818181
22,22,Run28,-0.3754900933064066,87.12871287128714
23,23,Run29,-0.1261672667351078,16.438356164383563
24,24,Run30,-0.2974292222476667,53.48837209302326
25,25,Run31,-0.2248705319716178,37.66233766233766
26,26,Run32,-0.2908990453079494,47.5609756097561
27,27,Run33,-0.3536748032738004,73.19587628865979
28,28,Run35,-0.2916071108660064,61.36363636363637
29,29,Run36,-0.3426570031057635,66.66666666666667
