,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.0036190279825152,0.0
1,1,Run3,-0.0180087476377629,0.0
2,2,Run4,-0.0364399724226587,0.0
3,3,Run5,-0.0550336145122143,0.0
4,4,Run6,-0.0558113726410865,0.0
5,5,Run7,-0.0497171804242729,0.0
6,6,Run8,-0.0044836291524546,0.0
7,7,Run9,-0.0844454156922944,0.0
8,8,Run11,-0.0666945644870247,0.0
9,9,Run12,-0.0949513195076068,3.4482758620689653
10,10,Run14,-0.0972841176101833,3.389830508474576
11,11,Run15,-0.1335335777548451,0.0
12,12,Run16,-0.1853831787116856,13.235294117647058
13,13,Run17,-0.1943660422596321,30.434782608695652
14,14,Run18,-0.1481006903692044,9.67741935483871
15,15,Run19,-0.219294091636116,35.2112676056338
16,16,Run20,-0.2679785579454846,60.526315789473685
17,17,Run21,-0.3013955923315105,62.0253164556962
18,18,Run23,-0.2253826894094609,45.714285714285715
19,19,Run24,-0.3716000362457038,79.7752808988764
20,20,Run26,-0.1159944475307305,0.0
21,21,Run27,-0.2494810187795014,42.10526315789474
22,22,Run28,-0.3218045290364963,67.07317073170732
23,23,Run29,-0.3794605985052211,71.76470588235294
24,24,Run30,-0.4098976004849865,72.41379310344827
25,25,Run31,-0.4316201038114209,81.44329896907216
26,26,Run32,-0.4096980433432718,80.64516129032258
27,27,Run33,-0.506729019902584,86.86868686868686
28,28,Run35,-0.3606693651998948,70.45454545454545
29,29,Run36,-0.4224238107718976,79.56989247311827
