,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.1062979234028168,13.793103448275861
1,1,Run3,-0.1609966184492792,24.193548387096776
2,2,Run4,-0.2315564013985248,39.436619718309856
3,3,Run5,-0.1351427277483229,20.338983050847457
4,4,Run6,-0.0675061106840465,1.8181818181818181
5,5,Run7,-0.1489930528436274,17.46031746031746
6,6,Run8,-0.1365927545775051,16.129032258064516
7,7,Run9,-0.1081816926423752,6.896551724137931
8,8,Run11,-0.0698620631299764,12.5
9,9,Run12,-0.1140926374044809,10.169491525423728
10,10,Run14,-0.1124785689247862,3.278688524590164
11,11,Run15,-0.1575902445811607,27.419354838709676
12,12,Run16,-0.112242431075866,6.779661016949152
13,13,Run17,-0.1092454856101659,8.928571428571429
14,14,Run18,-0.0795212205467294,1.7543859649122806
15,15,Run19,-0.1047138287800318,3.389830508474576
16,16,Run20,-0.0614262016228277,0.0
17,17,Run21,-0.0665349004314222,0.0
18,18,Run23,-0.1101773237756551,3.7037037037037037
19,19,Run24,-0.1108811041159978,3.3333333333333335
20,20,Run26,-0.1288319612033388,3.3333333333333335
21,21,Run27,-0.1493750519639756,4.761904761904762
22,22,Run28,-0.1950390666372469,31.818181818181817
23,23,Run29,-0.1021957108371404,7.017543859649122
24,24,Run30,-0.130130118635111,1.6666666666666667
25,25,Run31,-0.1610240602837349,17.46031746031746
26,26,Run32,-0.1286088166912708,9.25925925925926
27,27,Run33,-0.1083394258677039,12.280701754385966
28,28,Run35,-0.1054475546220599,3.4482758620689653
29,29,Run36,-0.0694979535244222,1.9607843137254901
