,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.0211468790691939,0.0
1,1,Run3,-0.074791063628113,0.0
2,2,Run4,-0.1150039053153699,0.0
3,3,Run5,-0.1017685842207271,0.0
4,4,Run6,-0.1222899902093037,3.389830508474576
5,5,Run7,-0.107373941319749,7.017543859649122
6,6,Run8,-0.1123554858927665,0.0
7,7,Run9,-0.106902263337054,1.7857142857142858
8,8,Run11,-0.0799460980027577,0.0
9,9,Run12,-0.113270044111747,3.6363636363636362
10,10,Run14,-0.1413124837782774,4.918032786885246
11,11,Run15,-0.2390292772811412,29.166666666666668
12,12,Run16,-0.2317296928876195,41.42857142857143
13,13,Run17,-0.2543451179954391,47.2972972972973
14,14,Run18,-0.2078138500222663,45.45454545454545
15,15,Run19,-0.1895129722315316,40.625
16,16,Run20,-0.2899734806488083,60.256410256410255
17,17,Run21,-0.3035611337517359,70.51282051282051
18,18,Run23,-0.2454257699031166,47.142857142857146
19,19,Run24,-0.3066132054583385,67.0886075949367
20,20,Run26,-0.1811428009943513,22.857142857142858
21,21,Run27,-0.3309321737755237,69.76744186046511
22,22,Run28,-0.2971771948217823,66.25
23,23,Run29,-0.3041161851712159,63.41463414634146
24,24,Run30,-0.3355410777499111,73.25581395348837
25,25,Run31,-0.3347893818790385,72.41379310344827
26,26,Run32,-0.3077330301077496,67.07317073170732
27,27,Run33,-0.3074734400065613,66.66666666666667
28,28,Run35,-0.2018917178475686,42.857142857142854
29,29,Run36,-0.3117795234657137,60.97560975609756
