,Unnamed: 0,RUN,AverageLogRT,PercentFast
0,0,Run2,-0.0380084318668492,0.0
1,1,Run3,-0.0835499168867433,1.5625
2,2,Run4,-0.1040853019300263,3.0303030303030303
3,3,Run5,-0.1060884538276801,1.5151515151515151
4,4,Run6,-0.0951310615045225,12.5
5,5,Run7,-0.1029428875802756,6.0606060606060606
6,6,Run8,-0.1205413418774634,18.181818181818183
7,7,Run9,-0.1375621548906384,15.942028985507246
8,8,Run11,-0.0536223016265994,1.6666666666666667
9,9,Run12,-0.1282434712117269,14.925373134328359
10,10,Run14,-0.0855099772762578,6.25
11,11,Run15,-0.0821121010244603,9.836065573770492
12,12,Run16,-0.1886927248869662,23.68421052631579
13,13,Run17,-0.1570016832226964,20.58823529411765
14,14,Run18,-0.1340847372312182,21.21212121212121
15,15,Run19,-0.2023384692872922,25.675675675675677
16,16,Run20,-0.2189456894066497,25.333333333333332
17,17,Run21,-0.1559539138885281,23.880597014925375
18,18,Run23,-0.1525770787970427,18.181818181818183
19,19,Run24,-0.123298850662813,22.950819672131146
20,20,Run26,-0.1728118979579085,15.277777777777779
21,21,Run27,-0.1417826607720305,15.873015873015873
22,22,Run28,-0.1607217318828824,15.714285714285714
23,23,Run29,-0.3282083580429936,60.869565217391305
24,24,Run30,-0.1943219913165243,28.767123287671232
25,25,Run31,-0.290147396136578,50.588235294117645
26,26,Run32,-0.1654811973669936,34.375
27,27,Run33,-0.2576266782531949,51.25
28,28,Run35,-0.2944238410390982,40.24390243902439
29,29,Run36,-0.1984657161717563,30.985915492957748
