,RUN,AverageLogRT
0,Run2,-0.029246158777237297
1,Run3,-0.04747413796724692
2,Run4,-0.05112649159060313
3,Run5,-0.10180473470192451
4,Run6,-0.1214261710264386
5,Run7,-0.19172684261966666
6,Run8,-0.21365524542213046
7,Run9,-0.20319768357884646
8,Run11,-0.18067799656531505
9,Run12,-0.13571611612336415
10,Run14,-0.10964687671563106
11,Run15,-0.17178572141982637
12,Run16,-0.09314527340306263
13,Run17,-0.1845275420553643
14,Run18,-0.09940709125506804
15,Run19,-0.025664966738933565
16,Run20,-0.15004989536415986
17,Run21,-0.22138346948136167
18,Run23,0.0056293711069013465
19,Run24,-0.11223910388098234
20,Run26,-0.1484331932363469
21,Run27,-0.2659459110538171
22,Run28,-0.2619150665113474
23,Run29,-0.31330976430827884
24,Run30,-0.22561610979411278
25,Run31,-0.21850880314000368
26,Run32,-0.1881065329700584
27,Run33,-0.1854766546321328
28,Run35,-0.2162600850509169
29,Run36,-0.3155961362822393
