,RUN,AverageLogRT
0,Run1,2.7324893617021275
1,Run1,2.479211267605635
2,Run1,2.7029803921568627
3,Run1,2.504144927536232
4,Run1,2.386192307692308
5,Run1,2.4739090909090917
6,Run1,2.4222
7,Run1,2.3478735632183905
8,Run1,2.6818461538461547
9,Run1,2.3926219512195117
10,Run1,2.358375
11,Run2,2.2600842105263155
12,Run2,2.299955555555554
13,Run2,2.622836363636364
14,Run2,2.673962962962963
15,Run2,2.41816
16,Run2,2.2757582417582416
17,Run2,2.2961521739130433
18,Run2,2.3494137931034476
19,Run2,2.792142857142858
20,Run2,2.3589058823529427
21,Run2,2.413128571428573
22,Run3,2.4501466666666665
23,Run3,2.422263888888888
24,Run3,2.31596511627907
25,Run3,2.2921935483870963
26,Run3,2.3524878048780486
27,Run3,2.326739130434783
28,Run3,2.661792452830189
29,Run3,2.350337209302326
30,Run4,2.3697209302325573
31,Run5,2.4286666666666665
32,Run6,2.4218333333333333
33,Run7,2.4351351351351345
34,Run8,2.4804153846153842
35,Run9,2.431243243243243
36,Run10,2.7324893617021275
37,Run11,2.479211267605635
38,Run12,2.504144927536232
39,Run13,2.7029803921568627
40,Run14,2.3478735632183905
41,Run15,2.4222
42,Run16,2.386192307692308
43,Run17,2.4739090909090917
44,Run18,2.358375
45,Run19,2.3926219512195117
46,Run20,2.3589058823529427
47,Run21,2.413128571428573
48,Run22,2.792142857142858
49,Run23,2.3494137931034476
50,Run24,2.41816
51,Run25,2.673962962962963
52,Run26,2.2757582417582416
53,Run27,2.2961521739130433
54,Run28,2.299955555555554
55,Run29,2.2600842105263155
56,Run30,2.31596511627907
57,Run31,2.422263888888888
58,Run32,2.2921935483870963
59,Run33,2.3524878048780486
60,Run34,2.661792452830189
61,Run35,2.350337209302326
62,Run36,2.326739130434783
