,RUN,AverageLogRT
0,Run1,2.700212765957447
1,Run2,2.7128709677419356
2,Run3,2.696954545454545
3,Run4,2.708966666666667
4,Run5,2.6285294117647062
5,Run6,2.73575
6,Run7,2.776458333333333
7,Run8,2.718409090909091
8,Run9,2.6950476190476187
9,Run10,2.729777777777778
10,Run11,2.727333333333333
11,Run12,2.7138
12,Run13,2.7305200000000003
13,Run14,2.644857142857142
14,Run15,2.678724137931035
15,Run16,2.7067600000000005
16,Run17,2.85475
17,Run18,2.7373181818181815
18,Run19,2.772444444444444
19,Run20,2.717791666666667
20,Run21,2.7471904761904766
21,Run22,2.759045454545455
22,Run23,2.698444444444444
23,Run24,2.7529999999999997
24,Run25,2.699882352941177
25,Run26,2.69634
26,Run27,2.6310175438596493
27,Run28,2.6950000000000003
28,Run29,2.594196721311475
29,Run30,2.677895833333333
30,Run31,2.619120689655172
31,Run32,2.6151551724137927
32,Run33,2.606440677966101
33,Run34,2.6794230769230776
34,Run35,2.628490566037736
35,Run36,2.665470588235294
