,RUN,AverageLogRT
0,Run1,2.6535550243323494
1,Run2,2.5247457832490006
2,Run3,2.514668643061442
3,Run4,2.4792735428044472
4,Run5,2.4978176287039466
5,Run6,2.3221932430759487
6,Run7,2.3312211918156813
7,Run8,2.2508588411098085
8,Run9,2.230955710534219
9,Run10,2.6035661924286506
10,Run11,2.332878473905226
11,Run12,2.176724764779726
12,Run13,2.639381808529318
13,Run14,2.219407214269524
14,Run15,2.1852348406751054
15,Run16,2.1899504072355347
16,Run17,2.350298750985052
17,Run18,2.2982366021474876
18,Run19,2.264777971547473
19,Run20,2.20866095756923
20,Run21,2.1723964397281597
21,Run22,2.6084039820095875
22,Run23,2.133821875796449
23,Run24,2.1107605032010706
24,Run25,2.613925889191986
25,Run26,2.1727630879648476
26,Run27,2.285572294308589
27,Run28,2.151705053764131
28,Run29,2.084109594149466
29,Run30,2.030759374683251
30,Run31,2.176372875955119
31,Run32,2.1232023467446166
32,Run33,2.090390621106228
33,Run34,2.436740132557537
34,Run35,2.450270734191275
35,Run36,2.1339361542032687
