,RUN,AverageLogRT
0,Run1,2.6250344827586205
1,Run2,2.6131694915254244
2,Run3,2.5676406250000015
3,Run4,2.5471060606060596
4,Run5,2.5450303030303028
5,Run6,2.5561406249999994
6,Run7,2.5482575757575763
7,Run8,2.530666666666667
8,Run9,2.513579710144928
9,Run10,2.666056603773585
10,Run11,2.5975833333333327
11,Run12,2.5229552238805977
12,Run13,2.632421052631579
13,Run14,2.56575
14,Run15,2.5691803278688523
15,Run16,2.462539473684211
16,Run17,2.494235294117646
17,Run18,2.517121212121213
18,Run19,2.4488648648648654
19,Run20,2.4322399999999993
20,Run21,2.4952686567164184
21,Run22,2.68722
22,Run23,2.4986060606060603
23,Run24,2.5278524590163935
24,Run25,2.6048813559322026
25,Run26,2.458083333333333
26,Run27,2.4890793650793652
27,Run28,2.470157142857143
28,Run29,2.302717391304348
29,Run30,2.4365479452054783
30,Run31,2.3407176470588236
31,Run32,2.465421875
32,Run33,2.3733124999999995
33,Run34,2.659481481481481
34,Run35,2.3365000000000005
35,Run36,2.4324788732394373
