,RUN,AverageLogRT
0,Run1,2.8309249999999997
1,Run2,2.788238095238095
2,Run3,2.754652173913043
3,Run4,2.7667333333333337
4,Run5,2.7821395348837212
5,Run6,2.7786279069767446
6,Run7,2.7687500000000003
7,Run8,2.746217391304348
8,Run9,2.777767441860465
9,Run10,2.849457142857143
10,Run11,2.834026315789474
11,Run12,2.855783783783784
12,Run13,2.8194146341463417
13,Run14,2.819435897435898
14,Run15,2.7917317073170733
15,Run16,2.783
16,Run17,2.747244444444444
17,Run18,2.7827894736842103
18,Run19,2.816205128205128
19,Run20,2.8208205128205126
20,Run21,2.843405405405406
21,Run22,2.9006785714285717
22,Run23,2.8377567567567565
23,Run24,2.8408285714285713
24,Run25,2.7820000000000005
25,Run26,2.7226041666666667
26,Run27,2.6808627450980396
27,Run28,2.681686274509804
28,Run29,2.6573200000000003
29,Run30,2.660622641509434
30,Run31,2.6395272727272725
31,Run32,2.65498076923077
32,Run33,2.656754716981132
33,Run34,2.8121
34,Run35,2.71468085106383
35,Run36,2.7412888888888887
