,RUN,AverageLogRT
0,Run1,2.6852407407407406
1,Run2,2.736760869565217
2,Run3,2.6992127659574474
3,Run4,2.7314761904761906
4,Run5,2.6842499999999996
5,Run6,2.753516129032259
6,Run7,2.825
7,Run8,2.7855806451612906
8,Run9,2.6679736842105264
9,Run10,2.7759090909090904
10,Run11,2.750800000000001
11,Run12,2.6694285714285724
12,Run13,2.7204827586206894
13,Run14,2.7418529411764703
14,Run15,2.7081200000000005
15,Run16,2.675125
16,Run17,2.724166666666667
17,Run18,2.6149666666666667
18,Run19,2.724055555555555
19,Run20,2.674555555555556
20,Run21,2.7000454545454544
21,Run22,2.741555555555556
22,Run23,2.69484375
23,Run24,2.6893181818181815
24,Run25,2.6825660377358487
25,Run26,2.609508771929825
26,Run27,2.561158730158731
27,Run28,2.550516666666668
28,Run29,2.564525423728815
29,Run30,2.5719830508474577
30,Run31,2.604508771929824
31,Run32,2.6362400000000004
32,Run33,2.6169107142857144
33,Run34,2.7348913043478262
34,Run35,2.561983606557378
35,Run36,2.7081250000000003
