,RUN,AverageLogRT
0,Run1,2.6561481481481484
1,Run2,2.689632653061224
2,Run3,2.604086206896552
3,Run4,2.497528571428571
4,Run5,2.501797101449275
5,Run6,2.468652777777778
6,Run7,2.4696944444444444
7,Run8,2.4676849315068496
8,Run9,2.433818181818182
9,Run10,2.67488679245283
10,Run11,2.5100142857142855
11,Run12,2.4239249999999997
12,Run13,2.717125
13,Run14,2.4758356164383564
14,Run15,2.4194324324324326
15,Run16,2.495088235294117
16,Run17,2.389702380952381
17,Run18,2.350921348314607
18,Run19,2.441671052631579
19,Run20,2.361320987654321
20,Run21,2.394487804878049
21,Run22,2.7052391304347827
22,Run23,2.398
23,Run24,2.352093023255814
24,Run25,2.6683962264150947
25,Run26,2.316031578947368
26,Run27,2.2945612244897955
27,Run28,2.335717391304348
28,Run29,2.2762828282828282
29,Run30,2.24967
30,Run31,2.257904761904762
31,Run32,2.282127450980392
32,Run33,2.2924081632653057
33,Run34,2.635719298245614
34,Run35,2.3005789473684213
35,Run36,2.2729393939393936
