,RUN,AverageLogRT
0,Run1,2.588387096774193
1,Run2,2.5385522388059694
2,Run3,2.3268279569892476
3,Run4,2.203262626262625
4,Run5,2.1312571428571436
5,Run6,2.1803529411764693
6,Run7,2.159761904761905
7,Run8,2.14518691588785
8,Run9,2.185896551724138
9,Run10,2.535202898550725
10,Run11,2.1505578947368407
11,Run12,2.141980952380952
12,Run13,2.559938461538463
13,Run14,2.127630434782608
14,Run15,2.1470458715596323
15,Run16,2.0846756756756752
16,Run17,2.2621718749999995
17,Run18,2.0503505154639163
18,Run19,2.0858769230769227
19,Run20,2.1233166666666663
20,Run21,2.1305982905982908
21,Run22,2.497805194805195
22,Run23,2.063208791208791
23,Run24,2.0916050420168046
24,Run25,2.5955500000000002
25,Run26,2.0814742268041235
26,Run27,2.0651538461538457
27,Run28,2.0224464285714294
28,Run29,2.0860762711864416
29,Run30,2.0075905511811025
30,Run31,2.089225225225225
31,Run32,2.078745762711864
32,Run33,2.077881355932202
33,Run34,2.436379310344827
34,Run35,2.016191489361702
35,Run36,2.0422499999999992
