,MAM_Vertex_CONTROL_AveargeRunLogRTs,STF_Vertex_CONTROL_AveargeRunLogRTs,JEC_Vertex_CONTROL_AveargeRunLogRTs,VXE_Vertex_CONTROL_AveargeRunLogRTs,LOW_Vertex_CONTROL_AveargeRunLogRTs,DLC_Vertex_CONTROL_AveargeRunLogRTs,AAF_Vertex_CONTROL_AveargeRunLogRTs,CRB_Vertex_CONTROL_AveargeRunLogRTs,FRF_Vertex_CONTROL_AveargeRunLogRTs,TXM_Vertex_CONTROL_AveargeRunLogRTs,SRH_Vertex_CONTROL_AveargeRunLogRTs,VXP_Vertex_CONTROL_AveargeRunLogRTs,JSH_Vertex_CONTROL_AveargeRunLogRTs,MTG_Vertex_CONTROL_AveargeRunLogRTs,AVB_Vertex_CONTROL_AveargeRunLogRTs,RID_Vertex_CONTROL_AveargeRunLogRTs,DSL_Vertex_CONTROL_AveargeRunLogRTs,JAF_Vertex_CONTROL_AveargeRunLogRTs,RJO_Vertex_CONTROL_AveargeRunLogRTs,GroupAvgLogRT
12,2.3135063291139235,2.392670588235294,2.2809999999999993,2.5070571428571427,2.3282333333333334,2.770972972972973,2.7336808510638297,2.610491525423729,2.713565217391305,2.4523243243243242,2.26879797979798,2.7300212765957452,2.5646153846153834,2.6665283018867925,2.5997543859649115,2.100096153846153,2.2740537634408606,2.1923628318584067,2.5378437499999986,2.475661900669584
13,2.627872727272728,2.5877213114754096,2.673480769230769,2.5429090909090912,2.742512820512821,2.81908,2.7633409090909087,2.657481481481481,2.7622068965517235,2.4006219512195126,2.564292307692308,2.7019999999999995,2.722354166666667,2.7626444444444447,2.6350980392156864,2.5884590163934424,2.355600000000001,2.1838686868686863,2.6138305084745763,2.616072375131593
14,2.321875,2.3552499999999985,2.5303114754098357,2.5373384615384618,2.683675675675676,2.7776551724137923,2.7426222222222214,2.6368392857142853,2.7434000000000007,2.3332666666666646,2.1201734693877543,2.7171489361702137,2.6225689655172406,2.77921875,2.4984328358208963,2.388035294117647,2.4398684210526307,2.577303030303031,2.2989879518072285,2.531787979674609
15,2.265052083333333,2.26,2.423212500000001,2.6214482758620696,2.4567183098591547,2.7373333333333334,2.814540540540541,2.7224285714285696,2.7184736842105277,2.4672361111111107,2.0309999999999993,2.7369148936170222,2.7335319148936166,2.6958378378378383,2.55495,2.2221203703703694,2.3001397849462366,2.1867474747474738,2.293646341463416,2.4863858961870844
16,2.3087441860465105,2.303979166666668,2.6630754716981135,2.6984117647058823,2.5280666666666667,2.751933333333333,2.7603720930232547,2.6926274509803925,2.6595555555555546,2.6570181818181813,2.121561224489796,2.7168125,2.762317073170731,2.8251785714285713,2.6935714285714294,2.345106382978724,2.7145714285714284,2.155603773584905,2.6179137931034493,2.577706318231242
17,2.2937093023255803,2.378172413793103,2.4981714285714283,2.532059701492538,2.5658431372549027,2.7677857142857145,2.720854166666667,2.7536521739130433,2.6195254237288133,2.3665172413793103,2.0304369747899167,2.7767906976744188,2.6902941176470585,2.801185185185186,2.5499516129032256,2.358685393258426,2.4934057971014485,2.5858245614035087,2.3290126582278483,2.5322040895580065
18,2.588142857142857,2.543939393939393,2.515884057971016,2.485208333333334,2.6400357142857147,2.7561111111111116,2.706208333333333,2.6585,2.6151929824561413,2.4943802816901415,2.5631428571428576,2.7696363636363643,2.7625777777777785,2.622982758620689,2.6201666666666665,2.6454107142857137,2.3642891566265054,2.1598333333333333,2.3197439024390247,2.5700729787258934
19,2.3702361111111108,2.21668316831683,2.462249999999999,2.624534482758621,2.3755833333333327,2.6566734693877554,2.721604166666667,2.6869607843137246,2.6095,2.3523181818181813,2.053062015503876,2.700386363636364,2.6873076923076926,2.679423076923076,2.73345652173913,2.4347375,2.327409090909092,2.0552833333333327,2.3704383561643843,2.4798867183275353
20,2.614423728813561,2.1542,2.5859672131147544,2.6368771929824564,2.493098591549296,2.7475581395348843,2.680538461538462,2.7159795918367347,2.6408571428571426,2.2709595959595954,2.014560975609756,2.771309523809524,2.556030769230769,2.750636363636364,2.7723488372093024,2.132850467289719,2.3856133333333336,2.1404260869565217,2.263187499999999,2.490917027119062
21,2.3213636363636376,2.5774603174603183,2.7144791666666657,2.671944444444444,2.64875,2.7606976744186045,2.7315531914893616,2.786761904761905,2.753953488372093,2.6214482758620683,2.5491969696969705,2.7266250000000003,2.5695625000000004,2.7429787234042555,2.6219795918367352,2.1709576271186437,2.7031800000000006,2.4167407407407397,2.347185185185186,2.6019378125169283
22,2.314719512195121,2.2632929292929287,2.636789473684212,2.698294117647059,2.3259670329670317,2.6996739130434784,2.635535714285715,2.602620689655172,2.4048933333333338,2.3195,2.0446565656565654,2.811475,2.55509375,2.7646818181818182,2.506709677419356,2.3070196078431366,2.5685714285714285,2.4572643678160917,2.3184146341463414,2.4860617666178317
23,2.3484374999999984,2.493576923076924,2.5823275862068966,2.6163559322033896,2.42526582278481,2.7596666666666665,2.6605098039215687,2.5779836065573765,2.4408076923076933,2.303404255319149,2.4404588235294105,2.782325581395349,2.58,2.722347826086956,2.60838596491228,2.3479777777777757,2.3670476190476184,2.0975353535353536,2.4399466666666667,2.5049663895787306
24,2.6217678571428564,2.237435643564356,2.42979746835443,2.5279850746268666,2.643053571428572,2.8493125,2.796272727272728,2.556661538461539,2.7479999999999998,2.6871730769230777,1.9897883211678828,2.7561555555555555,2.5154285714285707,2.799846153846154,2.578616666666668,2.192873873873874,2.3921728395061725,2.104058333333333,2.279878048780488,2.5108567274701645
25,2.38593846153846,2.2321696428571425,2.4116875,2.565796875,2.415910256410256,2.7295833333333333,2.6445892857142863,2.592377049180328,2.7387555555555547,2.277282828282829,2.110628099173553,2.7164285714285707,2.553242424242424,2.640269230769231,2.5855172413793097,2.1672820512820508,2.42446052631579,2.1184307692307693,2.2638625,2.4512743264049415
26,2.3772875,2.1832110091743107,2.5064057971014493,2.57068253968254,2.423026666666667,2.70246875,2.66,2.765522727272728,2.575089285714286,2.2782886597938146,2.0855806451612904,2.7817441860465117,2.7980243902439033,2.7998571428571424,2.7194893617021285,2.6088000000000005,2.3047045454545447,2.082517241379309,2.326679487179488,2.5025989439700065
27,2.330443037974683,2.1192857142857124,2.7017799999999994,2.534308823529412,2.4561111111111105,2.6910697674418604,2.6343333333333336,2.654722222222221,2.491450704225352,2.3003750000000003,2.013317829457364,2.7445000000000004,2.616406779661017,2.804333333333333,2.5995762711864407,2.28420202020202,2.7124081632653065,2.044723214285714,2.2386931818181814,2.4722126582806876
28,2.3092045454545462,2.2000588235294103,2.583596774193549,2.5389701492537315,2.4534594594594594,2.7271063829787243,2.671711538461539,2.747260869565217,2.5347017543859653,2.315141304347826,2.0376791044776117,2.765659090909091,2.617457627118644,2.7467826086956526,2.7631707317073166,2.281693877551019,2.4094430379746834,2.132096774193548,2.372383561643836,2.484609369257967
29,2.51072463768116,2.5599846153846157,2.5759354838709667,2.6150338983050845,2.630561403508771,2.822342857142857,2.72075,2.6766862745098043,2.721022727272727,2.5968166666666668,2.525117647058825,2.71118,2.655236363636364,2.750621621621621,2.609649122807018,2.4319871794871792,2.398139240506328,2.283262626262626,2.605222222222222,2.6000144519970965
30,2.51379104477612,2.537308823529412,2.676568627450981,2.6302068965517242,2.6269629629629634,2.8089714285714296,2.8187837837837844,2.7261666666666677,2.8170277777777777,2.604566666666668,2.5005000000000006,2.7037,2.6790377358490565,2.786880952380953,2.5921052631578947,2.431050000000001,2.5342424242424237,2.2859587628865965,2.4238571428571443,2.6156677347427153
31,2.5080615384615386,2.4941944444444446,2.6528363636363634,2.6418070175438597,2.5761904761904773,2.78784375,2.8030731707317074,2.7208775510204095,2.713836734693878,2.571523809523809,2.446038961038961,2.6712592592592594,2.683788461538461,2.7798292682926826,2.5166666666666666,2.3966071428571434,2.5054142857142874,2.2612121212121203,2.368851351351352,2.5842059144303904
32,2.4500757575757586,2.5275882352941177,2.668528301886792,2.6548727272727275,2.556619047619048,2.7867297297297298,2.7865277777777786,2.706780000000001,2.7250000000000005,2.566625,2.4331012658227853,2.6488727272727264,2.681730769230769,2.741847826086957,2.52636507936508,2.4214177215189885,2.4983623188405795,2.218202020202019,2.3574358974358964,2.5766674843648296
33,2.4982258064516123,2.485849315068494,2.680326923076924,2.633844827586206,2.4863888888888894,2.792209302325581,2.7818461538461543,2.7226041666666663,2.7235555555555564,2.5431538461538463,2.4213875,2.6607636363636367,2.6356140350877197,2.7155510204081628,2.6323902439024387,2.3223684210526314,2.4864507042253523,2.2269134615384605,2.3519259259259258,2.568493143901277
34,2.4498767123287672,2.477499999999999,2.611881355932204,2.653125,2.4643466666666667,2.8458666666666668,2.8095499999999998,2.7341914893617023,2.7742325581395355,2.492704225352113,2.408939024390245,2.6372280701754387,2.660833333333334,2.78485,2.521428571428572,2.32022105263158,2.461283783783783,2.224934579439251,2.2737045454545446,2.5582472439518105
35,2.439857142857143,2.4614605263157903,2.5865245901639344,2.6609259259259264,2.474819444444446,2.8420769230769234,2.809325,2.7149387755102037,2.8706666666666667,2.4835555555555544,2.341109890109889,2.6690181818181817,2.6662962962962955,2.782727272727273,2.6247272727272737,2.364909090909089,2.443493506493508,2.269375,2.3806400000000005,2.5729708979788475
36,2.6592222222222235,2.6047333333333333,2.7315106382978733,2.7431914893617018,2.7271818181818173,2.9020400000000013,2.7771395348837205,2.7783863636363635,2.8239062500000003,2.712434782608696,2.5576923076923066,2.7365000000000013,2.753695652173913,2.784513513513513,2.7764883720930227,2.6107966101694924,2.709714285714286,2.6287894736842112,2.646745454545455,2.719193794847996
37,2.4682638888888886,2.4386075949367094,2.5867500000000003,2.7004400000000004,2.4974142857142865,2.8173529411764697,2.7632954545454544,2.7785813953488376,2.815322580645162,2.5561538461538458,2.3841058823529417,2.71028,2.6896274509803924,2.7990555555555563,2.6678913043478265,2.3032680412371134,2.456407894736841,2.231121212121211,2.389933333333333,2.5817827716881507
38,2.458520547945205,2.4665999999999992,2.599066666666667,2.6454464285714296,2.5423125000000004,2.8053243243243244,2.7914358974358984,2.7322708333333323,2.6919230769230764,2.5044857142857144,2.2754020618556696,2.7036000000000007,2.663462962962965,2.6918999999999995,2.6356862745098053,2.2970103092783507,2.4424285714285725,2.2221333333333333,2.3019047619047623,2.551100750776795
39,2.5929152542372886,2.6115084745762704,2.7100416666666667,2.6259655172413794,2.6402678571428573,2.790325581395349,2.6940588235294114,2.764022727272728,2.776692307692308,2.675711538461538,2.5383787878787882,2.721938775510204,2.7186938775510208,2.7498518518518518,2.6982244897959187,2.593803278688524,2.6931372549019605,2.566716666666668,2.614586206896552,2.6724653125240683
40,2.4037804878048785,2.4274444444444447,2.60165,2.5913548387096763,2.568322580645161,2.770205128205128,2.7722558139534885,2.7298958333333325,2.7497619047619053,2.5684843750000006,2.293437499999999,2.7226875,2.6579636363636365,2.7508484848484853,2.6443773584905648,2.2087171717171703,2.442026315789473,2.173525252525252,2.3832916666666666,2.55052791017154
41,2.332863636363637,2.399658536585365,2.6420576923076924,2.571015873015874,2.5062463768115943,2.7825348837209307,2.7244090909090906,2.6956470588235293,2.7310000000000003,2.4891911764705883,2.1855353535353528,2.7459333333333333,2.628631578947368,2.7549,2.5551034482758617,2.1222702702702687,2.420910256410256,2.192045454545454,2.349546666666667,2.5173421414206776
42,2.273021052631578,2.4471025641025643,2.6296491228070167,2.6134745762711877,2.5848965517241385,2.7989411764705885,2.7151428571428573,2.7051800000000013,2.78925,2.4543947368421044,2.1851574074074067,2.673000000000001,2.655648148148148,2.79171052631579,2.6160526315789467,2.2127241379310325,2.355545454545453,2.1445086206896558,2.381357142857143,2.5277240372350325
43,2.2442604166666658,2.4391794871794867,2.6030517241379303,2.5799516129032267,2.4935352112676052,2.8302,2.7034,2.6992448979591828,2.721,2.4720277777777784,2.168579439252337,2.6166610169491515,2.717333333333333,2.7458823529411767,2.585844827586207,2.168648648648648,2.390320987654321,2.1640347826086948,2.2890112359550567,2.5069561975168844
44,2.2773777777777777,2.3468636363636355,2.609525423728814,2.5992711864406792,2.578690909090909,2.771941176470588,2.7172500000000004,2.6763653846153845,2.7030270270270282,2.4109375,2.134688073394495,2.6397500000000003,2.638684210526316,2.7084583333333336,2.593375000000001,2.1494159292035393,2.309804347826087,2.123741379310345,2.3790000000000004,2.493061436584681
45,2.293077777777778,2.462346666666668,2.571741935483871,2.5936229508196718,2.6524074074074067,2.768764705882353,2.69246,2.712916666666666,2.7452647058823527,2.3581379310344817,2.2413727272727275,2.6781538461538466,2.6254999999999997,2.8168666666666664,2.550372881355932,2.1702393162393157,2.3190769230769233,2.160172413793103,2.364826666666667,2.514595904676128
46,2.3087441860465105,2.392670588235294,2.515884057971016,2.5429090909090912,2.5280666666666667,2.751933333333333,2.721604166666667,2.6585,2.7434000000000007,2.3332666666666646,2.26879797979798,2.7019999999999995,2.7335319148936166,2.6958378378378383,2.6201666666666665,2.2221203703703694,2.3642891566265054,2.1549391304347814,2.3704383561643843,2.5067947457519675
47,2.265052083333333,2.3412637362637363,2.462249999999999,2.5373384615384618,2.4567183098591547,2.7373333333333334,2.706208333333333,2.6869607843137246,2.7622068965517235,2.4006219512195126,2.2040404040404042,2.7171489361702137,2.762317073170731,2.77921875,2.5499516129032256,2.345106382978724,2.327409090909092,2.1923628318584067,2.3197439024390247,2.502802782853481
48,2.627872727272728,2.5877213114754096,2.7144791666666657,2.6984117647058823,2.742512820512821,2.81908,2.7603720930232547,2.786761904761905,2.846793103448277,2.6769615384615393,2.564292307692308,2.7767906976744188,2.7625777777777785,2.8251785714285713,2.7723488372093024,2.6454107142857137,2.7031800000000006,2.577303030303031,2.6179137931034493,2.710840113673845
49,2.321875,2.3552499999999985,2.5859672131147544,2.6214482758620696,2.683675675675676,2.7776551724137923,2.720854166666667,2.7159795918367347,2.713565217391305,2.4523243243243242,2.1201734693877543,2.7369148936170222,2.6902941176470585,2.801185185185186,2.6219795918367352,2.358685393258426,2.3856133333333336,2.1838686868686863,2.3290126582278483,2.53559589298144
50,2.2937093023255803,2.378172413793103,2.4981714285714283,2.6368771929824564,2.5658431372549027,2.7677857142857145,2.6621666666666663,2.6926274509803925,2.7184736842105277,2.4672361111111107,2.0304369747899167,2.7266250000000003,2.6225689655172406,2.750636363636364,2.55495,2.388035294117647,2.4934057971014485,2.1598333333333333,2.2975294117647063,2.510793907496976
51,2.588142857142857,2.543939393939393,2.6630754716981135,2.624534482758621,2.6400357142857147,2.7561111111111116,2.7336808510638297,2.7224285714285696,2.6595555555555546,2.6570181818181813,2.5631428571428576,2.771309523809524,2.722354166666667,2.7429787234042555,2.6935714285714294,2.5884590163934424,2.7145714285714284,2.5858245614035087,2.6138305084745763,2.6623454950126124
52,2.3213636363636376,2.303979166666668,2.5303114754098357,2.532059701492538,2.493098591549296,2.7475581395348843,2.7426222222222214,2.657481481481481,2.6151929824561413,2.4943802816901415,2.121561224489796,2.7696363636363643,2.6345178571428574,2.679423076923076,2.4984328358208963,2.240646464646464,2.4398684210526307,2.1867474747474738,2.293646341463416,2.489606723094201
53,2.3702361111111108,2.26,2.423212500000001,2.485208333333334,2.3755833333333327,2.6566734693877554,2.7633409090909087,2.6368392857142853,2.6195254237288133,2.3665172413793103,2.0309999999999993,2.700386363636364,2.5646153846153834,2.622982758620689,2.6350980392156864,2.100096153846153,2.3001397849462366,2.155603773584905,2.2989879518072285,2.4403182535448154
54,2.3103793103448265,2.21668316831683,2.2809999999999993,2.5070571428571427,2.379654761904762,2.694114285714286,2.680538461538462,2.610491525423729,2.6095,2.3523181818181813,2.053062015503876,2.7300212765957452,2.5695625000000004,2.6625740740740733,2.6539807692307686,2.1709576271186437,2.355600000000001,2.1404260869565217,2.263187499999999,2.433742562494624
55,2.3135063291139235,2.1542,2.3566117647058817,2.577190476190477,2.3282333333333334,2.770972972972973,2.7315531914893616,2.568375,2.6408571428571426,2.2709595959595954,2.014560975609756,2.7195319148936163,2.556030769230769,2.6665283018867925,2.5997543859649115,2.132850467289719,2.2740537634408606,2.0552833333333327,2.347185185185186,2.4251704686030333
56,2.38593846153846,2.1192857142857124,2.5064057971014493,2.5389701492537315,2.415910256410256,2.7295833333333333,2.635535714285715,2.592377049180328,2.7387555555555547,2.277282828282829,2.013317829457364,2.71118,2.553242424242424,2.7467826086956526,2.578616666666668,2.1672820512820508,2.3047045454545447,2.132096774193548,2.3184146341463414,2.4455622312297876
57,2.3772875,2.2000588235294103,2.4116875,2.534308823529412,2.423026666666667,2.70246875,2.6605098039215687,2.556661538461539,2.575089285714286,2.2782886597938146,2.0376791044776117,2.765659090909091,2.5154285714285707,2.750621621621621,2.5855172413793097,2.192873873873874,2.42446052631579,2.044723214285714,2.279878048780488,2.437696244457303
58,2.3092045454545462,2.1832110091743107,2.5823275862068966,2.565796875,2.4534594594594594,2.7271063829787243,2.66,2.602620689655172,2.5347017543859653,2.315141304347826,2.0855806451612904,2.7817441860465117,2.55509375,2.804333333333333,2.60838596491228,2.3070196078431366,2.3670476190476184,2.1184307692307693,2.326679487179488,2.4677834194430175
59,2.330443037974683,2.2321696428571425,2.42979746835443,2.57068253968254,2.4561111111111105,2.6910697674418604,2.6445892857142863,2.5779836065573765,2.491450704225352,2.3003750000000003,2.110628099173553,2.7445000000000004,2.58,2.7998571428571424,2.506709677419356,2.3479777777777757,2.3921728395061725,2.082517241379309,2.2638625,2.4501524969490576
60,2.6217678571428564,2.493576923076924,2.7017799999999994,2.698294117647059,2.643053571428572,2.8493125,2.72075,2.765522727272728,2.7479999999999998,2.6871730769230777,2.4404588235294105,2.811475,2.7980243902439033,2.799846153846154,2.7631707317073166,2.6088000000000005,2.7124081632653065,2.4572643678160917,2.605222222222222,2.6803105592695595
61,2.3484374999999984,2.2632929292929287,2.583596774193549,2.6163559322033896,2.42526582278481,2.7596666666666665,2.671711538461539,2.654722222222221,2.4408076923076933,2.303404255319149,2.0446565656565654,2.782325581395349,2.616406779661017,2.722347826086956,2.5995762711864407,2.28420202020202,2.4094430379746834,2.0975353535353536,2.372383561643836,2.4734809647786404
62,2.314719512195121,2.237435643564356,2.5759354838709667,2.5279850746268666,2.3259670329670317,2.6996739130434784,2.6343333333333336,2.6766862745098043,2.4048933333333338,2.3195,1.9897883211678828,2.7164285714285707,2.617457627118644,2.640269230769231,2.609649122807018,2.281693877551019,2.398139240506328,2.104058333333333,2.2386931818181814,2.4375424793655007
