,EGW_Sham_CONTROL_AveargeRunLogRTs,MTG_Sham_CONTROL_AveargeRunLogRTs,VXE_Sham_CONTROL_AveargeRunLogRTs,SRH_Sham_CONTROL_AveargeRunLogRTs,TXM_Sham_CONTROL_AveargeRunLogRTs,CRB_Sham_CONTROL_AveargeRunLogRTs,AVB_Sham_CONTROL_AveargeRunLogRTs,JAF_Sham_CONTROL_AveargeRunLogRTs,DLC_Sham_CONTROL_AveargeRunLogRTs,MAM_Sham_CONTROL_AveargeRunLogRTs,STF_Sham_CONTROL_AveargeRunLogRTs,JEC_Sham_CONTROL_AveargeRunLogRTs,FRF_Sham_CONTROL_AveargeRunLogRTs,JSH_Sham_CONTROL_AveargeRunLogRTs,LOW_Sham_CONTROL_AveargeRunLogRTs,AAF_Sham_CONTROL_AveargeRunLogRTs,VXP_Sham_CONTROL_AveargeRunLogRTs,RID_Sham_CONTROL_AveargeRunLogRTs,DSL_Sham_CONTROL_AveargeRunLogRTs,IXD_Sham_CONTROL_AveargeRunLogRTs,RJO_Sham_CONTROL_AveargeRunLogRTs,GroupAvgLogRT
10,-0.028747949351982775,0.07125433660140414,-0.1815538955439616,-0.4148899856785017,-0.05587784163282108,-0.08257702510957883,-0.05645161788553545,-0.2270171707268271,-0.03509127756497702,-0.08550997727625784,-0.1599761839809939,-0.05050362376627008,-0.2332533406392307,-0.050527698128064666,0.02309843689999965,-0.014997058820900631,-0.030308259247338206,-0.004820658682566125,-0.047599233890035085,-0.11159192966804128,-0.2918532789989993,-0.09851405871864188
11,0.015037878264798181,-0.004706785917025882,-0.2914034220317002,-0.3955084770281643,-0.08237948920728544,-0.104264931722732,-0.07700130062704365,-0.43680030104582,-0.047529931461271255,-0.08211210102446037,-0.26086567848271225,-0.05451583624774165,-0.17651559049863627,-0.0690468510160406,-0.04597282954692189,-0.029666085577095325,-0.06407566720063508,-0.033223857511337884,-0.1227315150070905,-0.2785215850171409,-0.19567762149481502,-0.13511818949527962
12,-0.05851515979271014,-0.026133690208517472,-0.2947645295276177,-0.4578331279601893,-0.0997472660901993,-0.11573574336334187,0.0024918702515557183,-0.3547905406517201,-0.11247788188723017,-0.1886927248869662,-0.38845146012446097,-0.07973260262702675,-0.36072773681725256,-0.08788369755928402,-0.0632969225406207,-0.06747866742401615,-0.08248977484445036,-0.0738085655177757,-0.13189212730815622,-0.2990102355619329,-0.27320968896354586,-0.17210382254311707
13,-0.06448736857469288,-0.010499298258113798,-0.3267264974844049,-0.28037113576445777,-0.0847748151686885,-0.13076299598987645,-0.07716109400055007,-0.3237706565358091,-0.06334755809185197,-0.15700168322269648,-0.3806869732312704,-0.06028334285826615,-0.07841440136116959,-0.12253665418764872,-0.010504516977342372,-0.09968531701359458,-0.1041972521376425,-0.15114493677695573,-0.1975930758394914,-0.3647131648315548,-0.2454227031688379,-0.1587659734035674
14,-0.1259082757304883,-0.0224036674321711,-0.2821211012941194,-0.4922264152967202,-0.1028080615946099,-0.12387214904677267,-0.13057286050412456,-0.2688413058244928,-0.05904408068720059,-0.13408473723121825,-0.3821525047194225,-0.03770587498066153,-0.36605457115687295,-0.09385701570341966,-0.028990310100876205,-0.14434502209351024,-0.12849782509431515,-0.19497435944254887,-0.19443787558708733,-0.3991188401479854,-0.2993194877998928,-0.19101601626040526
15,-0.10503562770379124,-0.049675811729165686,-0.1661094480134486,-0.4566499743187503,-0.11938615375593188,-0.09797152660410552,-0.11745990035852268,-0.3326546799846738,-0.03155373111450357,-0.2023384692872923,-0.36856329322420817,-0.07972936144889012,-0.3152536900345647,-0.09601704688988273,-0.01823169769141977,-0.06252722933962823,-0.11287966207552108,-0.18402027334407545,-0.22137462469117689,-0.433019632423028,-0.2783086983044423,-0.1832743110636678
16,-0.12642570641162695,-0.022806404851011618,-0.260969849382789,-0.4192219237218923,-0.16299356489071226,-0.04953833535925879,-0.07110016199315912,-0.2732676518419508,-0.09828631628000112,-0.21894568940664985,-0.3948065405372557,-0.07795210685977752,-0.13095003115958273,-0.11475328450012115,-0.007180712406310102,-0.016923436932960598,-0.11944538133756198,-0.2643027913617746,-0.22359257151012266,-0.3914276824518585,-0.2820659772909462,-0.17747410097558683
17,-0.05211584285859524,-0.1185671260258081,-0.30426774389385164,-0.4119413310812985,-0.2293647671832341,-0.07574717498314976,-0.0965001634966784,-0.28739900557448256,-0.047967600104175404,-0.15595391388852808,-0.3851558081663611,-0.0970606801117006,-0.3574136819837884,-0.13216458344601026,-0.07254852389331391,-0.042505078987229335,-0.10349746211786276,-0.23600008868735434,-0.2663663943347311,-0.42707454566217706,-0.2349487687543809,-0.1968838231064148
18,-0.07969680664089125,-0.0246584636053875,-0.2869078196220929,-0.4793630573033157,-0.20816732812361166,-0.05951392778184687,-0.07915889327076928,-0.4342316830354454,-0.0899067880219101,-0.15257707879704285,-0.3549697506964041,-0.05949722356876501,-0.1912745893288172,-0.09361487151628327,-0.020438832222238832,-0.018309156136609092,-0.08120173687981484,-0.027064380974594616,-0.19898769498149932,-0.3771600261182878,-0.30057429251129875,-0.17225116195890125
19,-0.04851985464489018,-0.05647570402165592,-0.1927699847948077,-0.45100193615561796,-0.18864382075740604,-0.09641051687463792,-0.13454465232593388,-0.4038948373927765,-0.0583994311889703,-0.123298850662813,-0.45814099846339396,-0.060364831041245376,-0.3323996870908198,-0.00016480239776565125,-0.01969108700217075,-0.05807522309510307,-0.13546831607708992,-0.06104623728903274,-0.2736270773493919,-0.3213712465282612,-0.2658586135552515,-0.1781032242242398
20,-0.10951210323653547,-0.04876212169411991,-0.2771109835503688,-0.4199132649211065,-0.19105250985083272,-0.09342335501302702,-0.0583121771484162,-0.3070872214459377,-0.06840888071309917,-0.17281189795790852,-0.3483058308909609,-0.04182547972869735,-0.3557136480345375,-0.10492240094717492,-0.017904805520593342,-0.029166490645638074,-0.08332372959467968,-0.1719179661838682,-0.16684379665299187,-0.33661250078561605,-0.2998412904299712,-0.1763224978545753
21,-0.13002228022358642,-0.09694005781051046,-0.2899773378712825,-0.4362072939873236,-0.19059440840283928,-0.15051806063397388,-0.15201753619506475,-0.3805892676544865,-0.09451334497221373,-0.14178266077203056,-0.5354319166082462,-0.061071023543603616,-0.4241152609498074,-0.14734912945677306,-0.06568972373351066,-0.05624839732205729,-0.10367986973426957,-0.30105130356772564,-0.2713106242100363,-0.4304492265362559,-0.394467645788436,-0.23114411285590633
22,-0.18022279706470867,-0.10874151632563232,-0.28218495159216495,-0.4788834155801807,-0.2934102739599737,-0.1511816988198079,-0.11357915895874734,-0.36522072333510897,-0.1263888924280534,-0.1607217318828824,-0.5211369512106697,-0.0991052820040902,-0.3385647218898641,-0.15007822077437766,-0.03404403723220266,-0.1222385636859876,-0.1222237827385993,-0.34209479037618834,-0.26665102747232444,-0.4767314953667112,-0.428019434556046,-0.2457820698692534
23,-0.1889275390872648,-0.09430551791695843,-0.21312202088334545,-0.41527806146810253,-0.2642596957322643,-0.1774379373899651,-0.07860760063627918,-0.3921925949738315,-0.0901076759201218,-0.3282083580429937,-0.5367952755337387,-0.06400811551482319,-0.2608759883216996,-0.16177826875183454,-0.06463795841363873,-0.09842012114602117,-0.15189426887021512,-0.3447025636296976,-0.28371529211828034,-0.4459534630452118,-0.3900159471140424,-0.24024972688144422
24,-0.1138271969524834,-0.09570689131068916,-0.33459124275237834,-0.4937454188262447,-0.3280949507756426,-0.14551975292297187,-0.12533740990619927,-0.3374484190650012,-0.1310100360962313,-0.19432199131652436,-0.5075871168496293,-0.0841703522309892,-0.29849635602393154,-0.19553874311023112,0.04622861485269427,-0.038520908396177764,-0.14522546342220816,-0.3156028572916033,-0.25966769438186826,-0.3942832246917509,-0.3936770636212567,-0.2326735464329199
25,-0.14444507429280454,-0.04995289007973868,-0.3114383358303993,-0.4121362585528459,-0.2989136109768601,-0.15725221983663226,-0.0009997281248916893,-0.3479620650151319,-0.12635365779627344,-0.2901473961365781,-0.5287521990997082,-0.0866659413859333,-0.34229941263535624,-0.21420558429490005,-0.08932577852790506,-0.0842582268275164,-0.1270613979488809,-0.2870774080361671,-0.3029357944406598,-0.40901762662229385,-0.3564300322989399,-0.23655383994097223
26,-0.1310753148132366,-0.10272083204376167,-0.3278885855803411,-0.4226570608877973,-0.25869977867123234,-0.18935630306577872,-0.08337326424755374,-0.4279828509994708,-0.1322596193246567,-0.16548119736699368,-0.5241570136441384,-0.08028699225542034,-0.2850539026870476,-0.17334376937174986,-0.1259267207397992,-0.024661642363029656,-0.16283002591033685,-0.3019487818503201,-0.2498117655746301,-0.4165898313011905,-0.3565834311620492,-0.23536612780288257
27,-0.15128178340874074,-0.09495611462683122,-0.3042233832622545,-0.4234327312544614,-0.3016721327567394,-0.1668706509816864,-0.18230457711187936,-0.3915391952961266,-0.1318394643919318,-0.25762667825319513,-0.4287199350981327,-0.08059673337058619,-0.3543038949442141,-0.20359863760008345,-0.12612486527249253,-0.06464991857352242,-0.13862305547943155,-0.2908667733281197,-0.2712132166814721,-0.4278219043889964,-0.30235201731568323,-0.24260084111412294
28,-0.09395674256384963,-0.009350127946693544,-0.25828411357340353,-0.4851963456237823,-0.24481703145161304,-0.09476291677976766,-0.06525032896773743,-0.35670307507137605,-0.10323231524037647,-0.29442384103909824,-0.3062477098318688,-0.07561000122758563,-0.2551957066533067,-0.1299057625710499,-0.15704695911829636,-0.07763554088664097,-0.05546903849656794,-0.2614794037755613,-0.2574273146261312,-0.361802178702779,-0.29771415835402404,-0.20197669583340527
29,-0.10271411803532116,-0.010342797520246291,-0.2667998796886656,-0.4591421223384812,-0.2642520266851561,-0.08823498913348764,-0.12795763650033473,-0.3930812784539464,-0.11157141073579062,-0.1984657161717564,-0.4092365091799941,-0.04452222918155063,-0.34006608169412633,-0.14577441797657242,-0.13944598616633688,-0.03762658571130543,-0.09345626431050903,-0.20272520049860374,-0.29087004321154764,-0.4109969483728821,-0.3616844221099815,-0.2142365077941236
